Stock,Title,Sentiment
AMT,Führungswechsel: Manager Ametsreiter wird neuer Chef der Bertelsmann-Stiftung,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.5994}"
AMT,Neuer Posten: Sächsischer Landtag gibt sich neue Geschäftsordnung,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,VW-Krise: VW-Betriebsrat in Zwickau tritt zurück - Neuwahl geplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,Fußball-Bundesliga: Medien: Hoffenheim mit Schicker als Rosen-Nachfolger einig,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,Hitze in Griechenland: Deutscher Urlauber bei Wanderung auf Kreta gestorben,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,"Koalitionsbildung im Osten: Kretschmer, Voigt und Woidke für mehr diplomatischen Einsatz","{'neg': 0.218, 'neu': 0.698, 'pos': 0.084, 'compound': -0.7003}"
AMT,Digitalisierung: Online-Verwaltung oft nur Terminvereinbarung,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.5994}"
AMT,Minderheiten: Diskriminierung von Roma: 210 Fälle in Berlin dokumentiert,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.5994}"
AMT,Entlassungsaffäre: Untersuchungsausschuss zu Messari-Becker konstituiert sich,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,Regierung: Marcel Hürter soll neuer Rechnungshof-Präsident werden,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.5994}"
AMT,«First Lady des Rebensafts»: Der Kampf um die Krone der Deutschen Weinkönigin beginnt,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.5994}"
AMT,Parlament: Ramelow: AfD-Vorschlag für Landtagspräsidium «ungeheuerlich»,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,Oper: Intendant der Oper Leipzig Tobias Wolff tritt Mitte 2027 ab,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.5994}"
AMT,Abschlussbericht: Missbrauchsstudie für Bistum Osnabrück fertiggestellt,"{'neg': 0.319, 'neu': 0.681, 'pos': 0.0, 'compound': -0.9136}"
AMT,Präsidentenwahl: Gemeinde- und Städtebund Thüringen hat neuen Präsidenten,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,Konflikte: Ukraine-Gipfel mit Biden in Ramstein,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,Frankreich: Emmanuel Macron ernennt neue französische Regierung,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,Sozialministerium: Neue Landesbeauftragte soll Diskriminierung bekämpfen,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.8316}"
AMT,Regionalversammlung: Neuer Vorsitzender des Verbands Region Stuttgart gewählt,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.5994}"
AMT,Landgericht Münster: Prozess gegen ehemaligen Bürgermeister wegen Bestechlichkeit,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.5994}"
AMT,Konjunktur: MV erzielt größtes Wirtschaftswachstum aller Länder,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
AMT,Behörden: Hamburger Rechnungshof mit neuem Präsidenten,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.9136}"
BRK-B,Is Berkshire Hathaway (BRK-B) the Best Blue Chip Stock To Invest In According to Short Sellers?,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.5423}"
BRK-B,"Berkshire Hathaway sells more Bank of America shares, netting about US$9-billion since July","{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.3597}"
BRK-B,Berkshire Hathaway Inc. (BRK-B): A Good Holding Company Stock to Buy Now,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.6369}"
BRK-B,Vltava Fund’s Analysis of Taxes on Unrealized Gains Using Berkshire Hathaway (BRK-B) as an Example,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.6486}"
BRK-B,"A overview of binaries, ELF, and NoMMU on Linux","{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.743}"
BRK-B,Warren Buffett's Berkshire Hathaway keeps selling more Bank of America stock,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
BRK-B,Warren Buffett's Berkshire Hathaway keeps selling more Bank of America stock,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
BRK-B,"Charlie Munger Said He'd 'Go Crazy' Taking Elon Musk's Risks, But Admitted Missing Out On Tesla, Amazon, And 'Extreme Talents' Like Musk, Bezos","{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.4767}"
BRK-B,Warren Buffett’s insurance leader Ajit Jain sells large part of Berkshire stake,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.802}"
BRK-B,Warren Buffett’s Berkshire Hathaway buys full control of its energy unit,"{'neg': 0.038, 'neu': 0.847, 'pos': 0.115, 'compound': 0.4215}"
BRK-B,3 Stocks Warren Buffett Owns More Than 10% of Right Now,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.3182}"
BRK-B,Merge tag 'perf-tools-for-v6.12-1-2024-09-19' of git://git.kernel.org/pub/scm/linux/kernel/git/perf/perf-tools,"{'neg': 0.068, 'neu': 0.852, 'pos': 0.08, 'compound': 0.128}"
BRK-B,Merge tag 'mm-stable-2024-09-20-02-31' of git://git.kernel.org/pub/scm/linux/kernel/git/akpm/mm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,AI-generated captions are coming to Warner Bros. Discovery — with help from Google,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,"Apple and Google have to pay billions in taxes and fines, Europe's top court rules","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3818}"
GOOGL,Google is taking its rivalry with OpenAI to another level,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7096}"
GOOGL,An AI 'genius' founded a startup that imitates celebrity voices. Google just paid him $2.7 billion,"{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.2023}"
GOOGL,An adtech CEO wants Google to get split up to make the market 'fairer',"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.4767}"
GOOGL,"Elon Musk vs. Kamala Harris, Nvidia's customers, Boeing's strike: The week's most popular stories","{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.2023}"
GOOGL,META vs. GOOGL: Which Magnificent Seven Stock Is Better?,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.8834}"
GOOGL,The S&P 500 is almost never this expensive. It’s a disaster waiting to happen.,"{'neg': 0.091, 'neu': 0.843, 'pos': 0.065, 'compound': -0.2748}"
GOOGL,The Smartest Dividend Stocks to Buy With $500 Right Now,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4404}"
GOOGL,Direxion Daily GOOGL Bull 2X Shares (NASDAQ:GGLL) Sees Significant Increase in Short Interest,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.9325}"
GOOGL,Wall Street Doesn’t Know If Tesla Is A Car Company,"{'neg': 0.084, 'neu': 0.861, 'pos': 0.055, 'compound': -0.0772}"
GOOGL,"Market Clubhouse Morning Memo - September 26th, 2024 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA)","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5707}"
GOOGL,Google's second antitrust trial starts Monday. Here's what's at stake,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5267}"
GOOGL,"Market Clubhouse Morning Memo - September 17th, 2024 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA)","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5707}"
GOOGL,"Market Clubhouse Morning Memo - September 12th, 2024 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA)","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5707}"
GOOGL,Opinion: Alphabet Would Be Worth More if Broken Up,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5267}"
GOOGL,"My Favorite ""Magnificent Seven"" Stocks to Buy Now (Hint: Nvidia's Not One)","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5994}"
GOOGL,Alphabet Inc. (GOOGL): Bill Ackman’s Top Stock,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.2023}"
GOOGL,The 'godmother of AI' just raised $230 million for her AI startup,"{'neg': 0.058, 'neu': 0.856, 'pos': 0.086, 'compound': 0.25}"
GOOGL,GOOGL Stock’s Price Dip Presents a Buying Opportunity,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.5423}"
GOOGL,META vs. GOOGL: Which Magnificent Seven Stock Is Better?,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8834}"
GOOGL,Alphabet Inc. (GOOGL): Should You Buy This ESG Stock Now?,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.5423}"
GOOGL,Taylor Swift called out Donald Trump's AI-generated images of her support for him,"{'neg': 0.079, 'neu': 0.795, 'pos': 0.126, 'compound': 0.2023}"
GOOGL,"AI has an energy crisis. Sam Altman, Jensen Huang, and others went to the White House about it","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.6705}"
GOOGL,"Salesforce's AI agent could boost yearly revenue by $4 billion starting in 2025, analysts say","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4767}"
GOOGL,TikTok's owner is scraping the web 25 times faster than OpenAI,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.4767}"
GOOGL,Microsoft needs so much power for AI that Three Mile Island is reopening,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.2732}"
GOOGL,Mastercard just made a $2.65 billion purchase to beef up its security,"{'neg': 0.169, 'neu': 0.703, 'pos': 0.129, 'compound': -0.4019}"
GOOGL,Mark Cuban says OpenAI might not win the AI race,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.438}"
GOOGL,"Which Big Tech Giant Offers The Best Stock Opportunity – AAPL, GOOGL, or MSFT?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Google finally has something it lacked in antitrust battles: a court victory,"{'neg': 0.036, 'neu': 0.808, 'pos': 0.156, 'compound': 0.6486}"
GOOGL,Is Alphabet Inc. (GOOGL) the Best Growth Stock To Buy According To George Soros?,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9274}"
GOOGL,Alphabet Inc. (GOOGL) vs. Small-Cap Agriculture Stocks: Evaluating the Top Picks for the Next Decade,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Alphabet Inc. (GOOGL): A Magic Formula Stock You Should Pay Attention To,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.6369}"
GOOGL,Alphabet Inc. (GOOGL): Why Are Street Analysts Bullish On This Wide Moat Stock Now?,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.6369}"
GOOGL,Alphabet Inc. (GOOGL): Do Short Sellers Buy This Autonomous Driving Stock Now?,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.6369}"
GOOGL,Alphabet Inc. (GOOGL): Short Sellers Are Bullish On This Cloud Stock Now,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.6369}"
GOOGL,Alphabet Inc. (GOOGL): Why Are Billionaires Bullish on This Stock Right Now?,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.5423}"
GOOGL,"Some TikTok teachers are shelling out more than $1,000 designing colorful, cozy classrooms","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,"FTC's Lina Khan isn't surprised she has support across the aisle, from Matt Gaetz to Bernie Sanders","{'neg': 0.077, 'neu': 0.706, 'pos': 0.217, 'compound': 0.8201}"
GOOGL,Danish PM shrugs off risks of Ozempic maker’s economic dominance,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.2263}"
GOOGL,Fed Rate Cut This Week: How Deep?,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.4939}"
GOOGL,After The Fed Rate Cut: Soft Landing Checklist,"{'neg': 0.16, 'neu': 0.741, 'pos': 0.099, 'compound': -0.3612}"
GOOGL,Robust Job Gains Remove Recession Fears,"{'neg': 0.065, 'neu': 0.853, 'pos': 0.082, 'compound': 0.197}"
GOOGL,7 Paid Ad Methods To Gеnеratе Lеads For Electrical Contractors,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4939}"
GOOGL,Verdades y mentiras del cinturón de castidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,"Google to begin organizing some search results using AI, bringing ads to AI Overviews","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,The potential investor upside of a Google breakup — if John Rockefeller is any guide,"{'neg': 0.116, 'neu': 0.723, 'pos': 0.161, 'compound': 0.2263}"
GOOGL,Alphabet recebe mini-oferta pública da Tutanota,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Google começa a barrar anúncios de Bets no Brasil,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.296}"
GOOGL,"My Favorite ""Magnificent Seven"" Stocks to Buy Now (Hint: Nvidia's Not One)","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5994}"
GOOGL,How PayPal's new CEO is reinventing the firm as it goes beyond payments,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.5859}"
GOOGL,Microsoft wants to change the way you use your PC. It needs to succeed.,"{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.1877}"
GOOGL,You.com founder talks the future of AI: Opening Bid,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.4767}"
GOOGL,Are Stocks Overvalued?,"{'neg': 0.06, 'neu': 0.87, 'pos': 0.071, 'compound': 0.1027}"
GOOGL,"Tech Stocks Pull Back Friday, Hitting the Brakes on Fed-Fueled Rally","{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.2732}"
GOOGL,Uber-Waymo partnership: Why robotaxis may not be so profitable,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,通常410円が0円に、PDFの読み込みが早い『Sav PDF Viewer Pro』などAndroidアプリ値下げセール 2024/09/21,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Илон Маск запустил Colossus – самую мощную в мире систему обучения ИИ. Что о ней известно?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,"Magnificent Six will 'dominate' future AI, tech waves: Analyst","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.5267}"
GOOGL,Palo Alto CEO: Some Midsize Cybersecurity Firms Headed to Graveyard,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.296}"
GOOGL,DirecTV and Dish have spent years trying to merge. It's finally happening.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Nvidia stock rebounds from a rough two weeks. It's still 'the best way to lay AI',"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.7351}"
GOOGL,Arm Holdings Joins Elite List; Offers New Buy Point,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.3818}"
GOOGL,Google is on the hot seat. Some want to break it up. Good luck,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.128}"
GOOGL,Meta、Alphabet加持 美企Q2派息年增近9% Fed降息在即 派息股更吃香,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Microsoft stock receives rare downgrade as analyst says it's 'beholden' to Nvidia,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.128}"
GOOGL,Why Oracle Stock Jumped More Than 5% to a Record High on Monday,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4939}"
GOOGL,再遭盯上！繼星馬泰印尼後 亞馬遜、Netflix等科技巨頭在菲律賓面臨12%增值稅,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,台股開盤》指數開盤下挫 分析師：再挑戰上檔季線反壓,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,台股開盤》大盤開紅 分析師：急漲站賣方、資金轉低位階股,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Google gana la pulseada legal contra la multa antimonopolio de casi US$ 1.700 millones de la Unión Europea,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.128}"
GOOGL,OpenAI如果成为营利性企业 最大赢家是微软,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,VISA被起诉前佩洛西丈夫抛售股票惹争议(图),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,〈財報前瞻〉甲骨文雲端業務有望創佳績 鞏固華爾街AI寵兒地位,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.296}"
GOOGL,美股重點新聞摘要2024年10月05日,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Alphabet (GOOGL) – Research Analysts’ Weekly Ratings Updates,"{'neg': 0.0, 'neu': 0.958, 'pos': 0.042, 'compound': 0.0772}"
GOOGL,How To Buy AI Dividend Stocks Like My Mom,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.5267}"
GOOGL,甲骨文搭上AI快艇今年迄股價漲近60% 分析師看法逾6年來最樂觀,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,台股開盤》Fed降息2碼！大盤漲跌拉扯 分析師：量能波動會放大,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,The Fed's Interest-Rate Cut Is Lifting Magnificent 7 Stocks Today,"{'neg': 0.058, 'neu': 0.833, 'pos': 0.108, 'compound': 0.4215}"
GOOGL,5 Things to Know Before the Stock Market Opens,"{'neg': 0.052, 'neu': 0.885, 'pos': 0.064, 'compound': 0.128}"
GOOGL,Dow Jones Futures Rise As Fed Meeting Looms; Apple Falls On Bearish iPhone 16 Report,"{'neg': 0.223, 'neu': 0.688, 'pos': 0.089, 'compound': -0.7227}"
GOOGL,"Dow Jones Falls Ahead Of Powell Speech; Nvidia Falls, Tesla Reverses Higher","{'neg': 0.032, 'neu': 0.968, 'pos': 0.0, 'compound': -0.0258}"
GOOGL,3 Magnificent Stocks to Buy in October,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.3252}"
GOOGL,"What's the Best ""Magnificent Seven"" Stock to Buy With the Fed Cutting Rates?","{'neg': 0.098, 'neu': 0.726, 'pos': 0.177, 'compound': 0.5423}"
GOOGL,〈美股早盤〉主要指數小幅走高 美債殖利率攀升,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Meta's Ray-Ban Meta Glasses are about to get a lot smarter,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.6808}"
GOOGL,"These Were the 5 Biggest Companies in 1989, and Here Are the 5 Biggest Companies Now","{'neg': 0.059, 'neu': 0.735, 'pos': 0.206, 'compound': 0.7906}"
GOOGL,台股開盤》指數漲逾百點 分析師：開盤反彈挑戰5日線反壓,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,台股開盤》大盤受美股拖累下殺逾400點 分析師：利空測底,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,多家瀏覽器開發商稱微軟Edge有害競爭 籲歐盟反壟斷機構管束,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Kurv Yield Premium Strategy Google (GOOGL) ETF (BATS:GOOP) Stock Price Up 0.1% – Here’s What Happened,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.6705}"
GOOGL,"18,671 Shares in Direxion Daily GOOGL Bull 2X Shares (NASDAQ:GGLL) Purchased by Client First Investment Management LLC","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.6705}"
GOOGL,Alphabet’s (GOOGL) Overweight Rating Reiterated at Piper Sandler,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.5106}"
GOOGL,Google將在泰國斥資10億美元 打造資料中心與雲端基礎設施,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,Alphabet’s (GOOGL) “Market Outperform” Rating Reaffirmed at JMP Securities,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.836}"
GOOGL,〈美股早盤〉美國經濟軟著陸希望仍未滅 主要指數開高,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,〈美股早盤〉中東緊張局勢令投資人不安 主要指數開低,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
GOOGL,〈美股早盤〉市場焦點轉向通膨數據 主要指數漲跌互現,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4215}"
HON,"What’s on your desk, David Pierce?","{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.6249}"
HON,Honeywell Vs. Rockwell?,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.128}"
HON,"She Broke Her Ankle Bad Enough To Need Surgery, But Her Husband Doesn’t See Why He Needed To Visit Her In The Hospital","{'neg': 0.14, 'neu': 0.757, 'pos': 0.103, 'compound': -0.4039}"
HON,Galaxy AI : Samsung va-t-il faire payer son IA ? Ce que l’on sait,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.4939}"
HON,Test Haier X Series 11 : un lave-linge peu gourmand en ressources,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Hon startade ryktet om haitier: ”Ångrar mig”,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Susanne Ljung: Melania Trump fortsätter fördjupa mysteriet omkring sig själv,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4767}"
HON,Sharp Unveils Living Room-Inspired EV Prototype,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,"Maggie Smith, känd från ”Harry Potter” och Downton Abbey”, är död","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Tänkte nästan ge upp – vann Lidingöloppet på rekordtid,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Svårt dement 85-åring satt i förvar i väntan på utvisning: ”Omänskligt”,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,”Hur bygger jag bäst muskler som 45-plussare?”,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Var försvunnen i 31 år − så avslöjades gåtan,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5574}"
HON,"Fawzia, 21, fri efter tio års skräck hos IS och Hamas","{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.5574}"
HON,"IS-kvinnan nekar: ""Har aldrig sålt en människa""","{'neg': 0.106, 'neu': 0.824, 'pos': 0.071, 'compound': -0.296}"
HON,Ernesto Katzenstein: Hon gör sig till megafon för krigspropaganda,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Hon tryckte nödstopp och fångade skytten i snurrdörren,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Hobonichi Techo HON Sushi A6 2025 Planner Giveaway Winner,"{'neg': 0.089, 'neu': 0.843, 'pos': 0.069, 'compound': -0.2244}"
HON,Sidbytaren Tulsi Gabbard – nu peppar hon Donald Trump,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.5267}"
HON,"Folk flyr Libanon i panik: ""Hon bar två döda barn""","{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.34}"
HON,På ”143” raserar Katy Perry allt hon har byggt upp,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Anna Kinberg Batra tackar vänner för stöd,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Kvinna döms – högg ihjäl pojkvännen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Olivia Wigzell ska leda Folkhälsomyndigheten,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Tjuv bröt sig in – städade och lagade mat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Honeywell International Inc. (HON): Among The Best Autonomous Driving Stock Now?,"{'neg': 0.065, 'neu': 0.855, 'pos': 0.08, 'compound': 0.1531}"
HON,n'Jonas: Om att känna sig ensam i världen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Josefina Johannisson: De sade att han hade slagit mamma i magen och att hon råkade dö,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Svensk kvinna misstänks ha burit bombbälte och haft barn som slavar,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Hobonichi Techo HON Sushi A6 2025 Planner Giveaway,"{'neg': 0.089, 'neu': 0.843, 'pos': 0.069, 'compound': -0.2244}"
HON,Ekonomin och kvinnor i fokus för Harris-intervju,"{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.34}"
HON,”Kärleksgapet” kan bli en ny ”Under det rosa täcket”,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,"Birgitte Bonnesen ""accepterar inte domen""","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HON,Christine festade med lustgas – blev förlamad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
